duration,actor1_fb_likes,actor2_fb_likes,actor3_fb_likes,budget,movie_fb_likes,actor4_fb_likes,director_fb_likes,cast_total_fb_likes,imdb
0.24578,4.4112,-0.31081,0.53708,1.1762,0.98798,1.7365,0.015085,2.0279,1
-0.94055,-0.66696,-0.31081,-0.35643,1.0266,-0.45037,-0.43803,-0.34022,-0.65656,0
-0.28148,-0.32133,-0.31081,-0.35643,0.96247,-0.46291,-0.16227,-0.42836,-0.25585,1
-0.5451,0.82191,-0.23373,-0.5913,1.0052,2.2006,1.2547,-0.38973,0.034902,0
1.0367,-0.64037,-0.041048,-0.5165,1.3258,-0.52977,0.57458,-0.41966,-0.47116,1
0.070027,-0.81013,-0.58057,1.1498,1.0052,-0.27894,-0.19061,-0.26704,-0.4703,1
0.46547,-0.74672,-0.61718,-0.45778,1.1334,-0.51727,-0.52163,-0.38973,-0.83604,0
0.20184,0.15724,-0.59637,0.76684,1.0693,-0.18277,0.0077699,0.72243,0.5837,0
-0.67692,0.11736,1.1536,-0.53462,0.96247,-0.36256,0.74462,-0.39626,0.080769,1
-1.3799,1.0878,-0.52276,-0.3309,0.96247,-0.42528,-0.35839,-0.31492,0.14564,1
-0.67692,1.4866,0.4792,0.077558,1.1762,0.19354,-0.30397,2.8172,0.35153,1
-1.0284,-0.042165,-0.33008,-0.64618,0.96247,-0.50055,-0.077251,-0.33315,-0.36898,1
0.7291,-0.29474,-0.74878,-0.5433,1.1762,-0.45455,-0.24729,-0.066532,-0.26507,1
-1.0284,-0.72014,-0.11812,-0.35643,1.1762,-0.24967,-0.10559,-0.42102,0.07789,1
0.026089,-0.44097,-0.21446,-0.67707,0.96247,2.3678,-0.24729,0.50478,-0.45824,1
-0.85267,-0.25486,0.036026,-0.024557,1.0052,-0.48382,3.0969,-0.34729,0.71514,0
1.6518,2.9489,1.7317,1.3795,0.96247,0.65348,1.9349,4.1775,1.9422,1
1.9594,0.19712,0.30579,-0.10114,0.96247,1.6988,0.31951,5.2657,0.60283,1
0.64122,0.82191,-0.15666,1.1498,0.96247,-0.36256,-0.27563,-0.35953,0.026345,1
0.64122,1.8854,0.36359,1.4051,0.96247,0.27717,0.34786,0.31434,0.73069,1
0.33365,0.42311,0.13237,0.51155,0.64193,-0.28312,-0.30397,0.15111,0.12055,1
-0.017849,0.55604,-0.46496,0.026501,0.96247,-0.32911,-0.27563,-0.38728,-0.16815,0
-0.32541,0.55604,-0.31081,0.2052,0.91974,1.0716,5.6475,0.72243,1.219,0
1.4321,-0.50744,-0.66246,-0.67554,1.1762,-0.099145,-0.49329,3.3614,-0.47379,1
-1.1163,-0.42768,-0.52276,-0.61912,0.96247,-0.51777,-0.39155,-0.43381,-0.47359,0
1.6079,-0.40109,-0.33008,0.94554,0.96247,0.068106,-0.55082,-0.066532,0.26551,1
0.24578,-0.66696,0.61408,0.05203,1.0693,-0.49636,-0.41054,-0.2518,-0.34466,0
0.64122,-0.26816,0.093832,-0.38196,0.74878,-0.47964,-0.55904,-0.30567,-0.51563,1
-0.32541,0.15724,0.32505,-0.56577,0.96247,0.61167,-0.31644,-0.42374,0.24058,0
0.1579,0.55604,2.6951,-0.30537,1.0693,-0.50473,-0.51936,-0.41993,0.46153,0
0.68516,-0.09534,0.4792,0.61366,0.96247,0.068106,1.7082,-0.39055,1.3697,1
0.11396,-0.44097,-0.42642,-0.40749,0.49234,-0.4671,-0.58426,-0.39953,-0.5248,1
0.026089,-0.09534,1.3463,-0.60993,1.0052,-0.38765,-0.42386,2.8172,-0.26885,1
0.026089,-0.61379,0.34432,0.077558,0.96247,-0.49636,-0.32296,-0.066532,-0.44973,0
0.81697,5.6076,-0.62007,-0.22879,1.1762,-0.19113,-0.30397,0.72243,1.3131,1
-0.41329,0.11736,-0.64936,-0.53207,0.96247,-0.47546,0.26283,-0.42537,-0.27037,0
-0.10572,0.55604,1.3463,-0.62627,0.877,-0.51815,-0.53353,-0.42592,0.17086,1
-0.58904,-0.56061,-0.36861,0.28179,1.6036,1.1552,0.14947,-0.41259,-0.34446,0
0.68516,0.11736,-0.13739,0.00097211,-0.5334,-0.28312,-0.53552,-0.32009,-0.38712,1
1.3442,0.064183,-0.29154,0.30732,0.91974,-0.23294,-0.47969,0.096701,-0.36655,1
-0.017849,-0.69355,-0.42642,-0.12667,1.0052,-0.21622,-0.34705,-0.41993,0.2758,1
-0.32541,2.1513,1.9243,1.4816,-0.14875,0.026293,0.54624,-0.35028,1.2256,1
-0.23754,0.82191,-0.52276,-0.3309,0.64193,-0.33748,0.31951,-0.30567,0.28904,1
0.46547,0.55604,1.1536,-0.3309,0.85563,-0.44201,-0.51681,-0.37967,0.093316,1
-0.14966,-0.48085,1.9243,-0.65716,0.64193,0.23536,-0.56187,-0.29914,0.93213,0
-0.98448,0.55604,-0.44569,1.1498,0.85563,0.61167,0.092791,-0.37504,1.004,1
-0.28148,0.36993,-0.11812,0.3839,0.85563,-0.31239,-0.21895,-0.43761,0.017624,1
0.070027,1.4866,2.3097,0.48602,0.85563,0.23536,-0.10559,-0.42592,0.96681,1
-0.58904,-0.72014,-0.50349,-0.17773,0.85563,-0.54353,-0.52305,-0.43761,-0.74673,0
-0.41329,-0.44097,-0.079585,-0.3309,0.64193,-0.17441,-0.16227,-0.33315,-0.34417,1
1.0806,-0.25486,1.9243,0.81789,0.85563,0.23536,0.29117,-0.37178,0.73175,1
1.1685,0.42311,-0.29154,-0.25432,0.96247,-0.26221,-0.41195,2.8172,-0.024006,1
0.28972,0.55604,0.4792,-0.10114,0.85563,-0.25385,0.0077699,-0.37178,0.1066,1
0.37759,0.34335,1.3463,2.6304,0.85563,-0.44201,-0.58313,-0.12094,1.2614,1
1.1245,0.17053,0.19017,-0.25432,0.85563,1.4897,0.20615,-0.4017,0.84295,1
0.77303,-0.12193,-0.253,0.63919,0.49234,-0.14514,0.092791,-0.3881,0.076861,1
-0.41329,0.68898,-0.21446,0.077558,0.85563,-0.47128,1.2264,-0.30268,0.045063,1
0.7291,0.11736,-0.64415,-0.64899,0.53508,-0.41692,-0.077251,-0.35953,-0.23561,1
2.8381,0.55604,1.539,-0.1522,0.96247,-0.14096,-0.43122,-0.41966,0.21051,1
-0.23754,0.11736,-0.74261,-0.35643,0.85563,-0.51974,-0.21895,-0.42047,-0.28691,0
-0.32541,0.15724,0.28652,0.69025,0.85563,0.19354,-0.33628,-0.23983,0.23939,0
-0.061787,-0.26816,-0.5613,-0.57547,0.32139,0.94617,-0.27563,-0.17535,0.12145,1
-0.1936,-0.42768,-0.65918,-0.53232,0.42823,-0.54345,-0.57888,-0.42347,-0.76989,0
-1.2042,-0.70684,-0.0025106,-0.12667,0.83426,-0.49636,-0.020571,-0.42918,-0.33232,0
-0.28148,0.55604,0.69116,0.94554,0.53508,-0.2664,-0.27563,-0.40578,0.64442,1
0.7291,-0.79644,-0.65726,-0.66175,-0.78984,-0.40438,1.5948,0.31434,-0.36087,1
-1.3799,-0.34792,-0.52276,-0.30537,0.85563,-0.45873,-0.41309,-0.43054,0.39867,0
-1.1163,-0.3745,-0.27227,-0.075614,0.85563,-0.34166,0.092791,-0.3881,0.86096,1
0.28972,-0.14851,-0.54203,-0.27984,0.85563,-0.43365,-0.57916,1.5114,-0.1482,1
2.1351,1.0878,0.4792,-0.56194,0.42823,-0.057332,5.3641,5.2657,0.98293,1
0.42153,0.11736,-0.58538,-0.44425,0.79152,-0.49636,0.064451,-0.43245,-0.2672,0
-0.5451,0.27688,1.3463,0.94554,0.77015,-0.37929,-0.44653,-0.3677,0.4707,1
-0.017849,0.82191,4.2366,0.58813,0.74878,1.8242,0.3762,3.0893,1.708,1
-0.14966,0.42311,-0.44569,-0.54305,0.74878,-0.4002,-0.53722,-0.066532,-0.21286,1
1.2563,-0.26816,-0.29154,7.9915,0.70604,5.2947,-0.19061,-0.34457,1.8638,1
-0.50117,0.95485,-0.48422,1.2519,0.74878,1.7824,0.064451,-0.31682,0.71201,1
0.55334,0.050889,-0.29154,0.48602,0.74878,-0.30403,1.2264,3.0893,-0.063127,1
-1.2481,-0.72014,-0.7378,-0.43302,0.74878,-0.45037,-0.46183,-0.37803,-0.78248,1
0.28972,-0.50744,-0.52276,0.17967,0.64193,-0.4211,-0.33288,-0.427,0.231,1
-0.017849,0.55604,-0.48422,-0.30537,0.79152,-0.44201,-0.51766,-0.42347,-0.23207,1
-1.1602,-0.72014,-0.52276,-0.57164,0.64193,-0.34584,0.31951,-0.43897,-0.24112,0
-0.5451,0.55604,-0.31081,-0.30537,0.74878,0.026293,-0.27563,-0.38728,1.0956,0
-0.14966,0.024302,1.3463,2.3751,0.74878,-0.44619,-0.24729,-0.42347,1.2408,1
0.64122,0.17053,-0.40715,3.9069,0.74878,-0.35838,0.12113,-0.37178,0.47078,1
1.0806,2.9489,0.4792,0.17967,0.74878,1.657,0.17781,4.1775,1.1827,1
-1.1163,-0.57391,-0.041048,0.077558,0.74878,-0.45037,-0.33968,-0.42265,-0.20246,0
-0.98448,-0.87859,-0.098853,-0.66252,0.64193,-0.4671,-0.55422,-0.42646,-0.32624,1
1.0806,-0.29474,1.539,-0.4828,0.74878,-0.099145,-0.43803,-0.28145,-0.022525,1
-0.63298,0.55604,-0.48422,0.35838,0.74878,-0.48382,0.03611,-0.40306,0.47292,1
0.1579,0.55604,0.45993,0.53708,0.74878,0.23536,-0.27563,-0.38728,0.32047,1
0.42153,-0.74672,-0.69753,-0.61759,0.64193,-0.27894,-0.53665,-0.40252,0.65109,1
0.20184,0.09077,-0.098853,0.077558,0.74878,-0.36675,0.29117,-0.40551,0.070032,1
1.7836,-0.12193,0.15164,-0.050085,0.72741,-0.37511,-0.54005,-0.35681,2.3685,1
0.20184,1.4866,1.1536,3.141,0.74878,0.27717,0.14947,-0.41558,1.0927,1
-0.017849,0.95485,-0.11812,0.15414,0.74878,-0.4671,-0.31531,-0.41993,-0.02668,0
-0.89661,-0.042165,-0.5613,0.30732,0.42823,-0.51309,-0.21895,-0.39599,-0.34824,0
-0.41329,1.4866,0.44067,-0.1522,0.74878,-0.38765,0.943,-0.36552,0.91983,0
0.94878,-0.21498,0.76823,0.23073,0.64193,-0.42528,-0.57378,-0.31056,-0.32817,1
0.90485,0.55604,0.67189,1.354,0.49234,2.8696,-0.10559,-0.32444,0.53381,1
-0.67692,0.55604,-0.64936,-0.30537,0.53508,-0.50473,-0.52418,-0.33178,0.03268,0
-1.4678,-0.44097,-0.1952,0.17967,0.74878,-0.32911,-0.40543,-0.43653,-0.51168,0
-0.50117,-0.5872,-0.1952,-0.43302,0.74878,-0.31239,0.71628,-0.40578,-0.41723,0
0.7291,-0.789,-0.71699,-0.22879,0.74878,-0.50891,0.064451,-0.42537,-0.17066,0
0.68516,-0.69355,-0.48422,-0.20326,0.74878,-0.45455,-0.30397,-0.32825,0.15313,1
-1.0724,0.55604,-0.44569,1.1498,0.74878,0.10992,0.092791,-0.37504,0.76125,1
0.026089,0.29017,-0.42642,-0.40749,0.96247,-0.51309,-0.54742,-0.43897,-0.33747,0
-0.63298,-0.29474,3.0805,0.2052,0.74878,-0.40438,0.26283,-0.4319,0.43224,1
-1.0284,0.55604,-0.50349,-0.20326,0.74878,-0.4671,-0.077251,-0.42972,0.41365,0
-0.32541,0.17053,-0.50349,-0.3309,0.53508,-0.24967,0.31951,3.0893,0.83324,1
-1.0724,0.82191,-0.58211,0.40943,0.74878,-0.2873,-0.30397,-0.42456,0.032804,1
0.026089,0.82191,-0.70273,1.8646,0.74878,-0.50891,-0.50774,-0.35028,0.077807,0
-1.1602,-0.789,0.44067,-0.65461,0.74878,-0.4211,0.03611,-0.43571,-0.47157,0
0.24578,-0.29474,-0.36861,0.00097211,-0.020528,-0.44619,-0.077251,-0.43,-0.53328,0
-0.98448,-0.50744,-0.63086,0.97107,0.74878,-0.53128,-0.19061,-0.36933,-0.28555,0
0.11396,2.1513,-0.66246,3.9069,0.74878,-0.45037,-0.21895,-0.31056,1.1499,0
2.7942,-0.36121,-0.66978,-0.53973,0.74878,-0.42528,-0.37029,0.66802,-0.54665,1
-0.32541,0.95485,-0.15666,0.17967,0.96247,0.31898,-0.54572,-0.43598,0.15169,1
-0.36935,-0.30804,-0.46496,0.56261,0.74878,0.27717,-0.077251,-0.29914,-0.19892,0
0.94878,0.064183,-0.253,0.92001,0.27865,0.65348,0.064451,0.096701,0.18896,1
-0.85267,0.68898,0.24798,2.8857,0.72741,-0.24967,0.20615,-0.43054,0.58449,0
0.46547,0.68898,0.90311,1.5327,0.70604,-0.30403,-0.048911,-0.33315,1.4412,1
0.99272,0.42311,-0.71699,0.46049,1.1762,-0.42946,-0.55309,-0.34022,0.67013,1
-0.98448,0.55604,1.9243,-0.20326,0.72741,-0.17859,-0.58199,-0.38728,0.26206,0
-0.28148,2.1513,-0.27227,0.25626,0.6633,-0.38347,-0.36434,-0.36334,0.64426,0
-0.23754,0.68898,0.80677,0.51155,0.77442,0.73711,1.9916,-0.43272,1.4766,1
-0.63298,-0.26816,0.82604,-0.60483,0.74878,-0.48382,-0.57066,-0.41993,-0.33364,0
-0.14966,-0.0022849,-0.7139,-0.5359,0.70604,-0.37929,-0.3479,-0.43517,-0.42854,0
-0.67692,0.024302,-0.21446,-0.40749,0.6633,1.7824,-0.020571,-0.37259,0.035807,1
1.7836,0.42311,-0.50349,0.97107,0.64193,0.10992,-0.32296,-0.23629,0.29826,1
0.68516,-0.042165,1.0187,0.63919,0.59919,-0.42528,-0.5443,3.3614,0.46075,1
-1.2042,-0.44097,-0.48422,-0.30537,0.64193,-0.44619,-0.3462,-0.43789,-0.45076,1
-0.41329,1.7525,-0.079585,0.89448,0.64193,-0.29985,0.40454,0.15111,0.97339,1
-0.14966,0.26359,1.3463,2.1199,0.64193,-0.19531,-0.21895,-0.35627,0.56063,1
0.99272,-0.0022849,1.539,0.00097211,0.64193,1.5734,-0.529,0.15111,0.29476,1
0.070027,-0.82781,-0.34934,-0.47514,0.74878,-0.49636,0.23449,-0.4183,-0.5726,1
-0.63298,0.55604,0.036026,-0.1522,0.64193,-0.099145,0.064451,-0.42347,0.054195,1
0.1579,-0.29474,0.1131,0.94554,0.64193,-0.4211,0.14947,-0.40306,0.50756,1
0.50941,-0.09534,0.4792,0.61366,0.64193,3.8312,0.31951,-0.37803,1.1344,1
-0.50117,0.55604,-0.31081,-0.30537,0.74878,-0.057332,-0.27563,-0.38728,0.54968,1
0.64122,1.0878,-0.11812,0.53708,0.32139,0.10992,-0.45531,3.3614,0.42636,1
-0.58904,-0.30804,-0.54203,0.077558,-0.21286,-0.51727,-0.27563,-0.42374,-0.48379,0
-0.50117,1.0878,1.0765,1.354,0.64193,-0.34166,5.6475,0.23273,2.0861,1
0.7291,-0.53403,-0.48422,0.23073,0.53508,-0.48382,-0.10559,-0.3424,-0.52151,1
0.20184,-0.29474,-0.17593,-0.050085,0.1718,-0.50473,-0.46382,-0.31873,0.28608,0
2.179,-0.32133,0.82604,-0.30537,0.53508,-0.24967,-0.49499,3.3614,-0.22648,1
1.2563,0.82191,0.44067,-0.48739,0.53508,-0.38347,-0.3873,-0.21752,-0.092745,1
-0.58904,-0.33462,0.093832,4.1622,0.64193,-0.31239,-0.32523,-0.41313,0.46367,0
0.11396,1.0878,0.26725,-0.25432,0.64193,1.2389,-0.44313,0.31434,0.061723,1
0.77303,0.55604,-0.52276,-0.44221,0.74878,-0.4671,-0.16227,-0.37287,-0.40365,1
0.42153,0.82191,-0.041048,0.89448,0.74878,-0.49636,-0.54005,-0.37341,0.08225,1
0.90485,-0.0022849,0.65262,-0.4537,0.21454,-0.488,-0.50151,-0.41775,-0.33471,0
1.52,-0.055459,-0.50349,-0.53973,0.64193,-0.49636,0.46122,-0.42782,-0.52764,1
-0.14966,1.0878,-0.13739,-0.35643,0.64193,0.6953,0.092791,-0.23983,0.72221,1
-0.85267,0.82191,-0.50349,-0.12667,0.64193,-0.49636,-0.33628,-0.34321,0.27654,1
0.11396,0.55604,-0.079585,-0.55019,0.64193,-0.53199,-0.30908,-0.43625,-0.12779,0
-0.63298,-0.48085,-0.67055,-0.075614,0.64193,-0.488,-0.32296,-0.29914,-0.63727,1
-0.89661,-0.50744,-0.60195,-0.27984,0.64193,-0.53053,-0.4862,-0.37858,-0.39711,0
-0.017849,-0.64037,-0.27227,0.17967,0.00084118,-0.51727,-0.42641,-0.38973,-0.19485,1
-0.32541,0.82191,0.61408,3.9069,0.64193,-0.2204,-0.43406,0.31434,0.64627,1
0.64122,-0.25486,-0.38788,0.28179,0.79152,1.197,0.3762,0.15111,0.12886,1
-0.67692,0.68898,-0.34934,-0.51037,0.51371,-0.52229,0.17781,-0.066532,-0.089084,0
0.90485,0.050889,-0.34934,1.1498,0.64193,-0.45873,-0.43207,-0.37341,-0.073616,1
-0.061787,0.55604,-0.253,0.15414,0.53508,-0.50891,-0.38475,-0.42782,-0.14836,0
1.7397,0.55604,0.20944,-0.12667,0.64193,-0.42528,0.6596,0.12391,0.31336,1
-0.14966,-0.53403,-0.52276,0.077558,0.53508,-0.4211,0.46122,-0.30268,-0.11303,1
0.37759,0.15724,-0.23373,0.81789,0.59919,-0.19531,-0.30709,-0.36987,0.74767,1
-1.1602,-0.42768,-0.74493,-0.43302,0.57782,-0.54796,-0.4692,-0.43625,-0.64369,0
-1.1602,-0.46756,-0.72836,-0.59589,0.64193,-0.4671,-0.46268,-0.43925,-0.70955,1
1.6957,0.27688,-0.66554,-0.49812,0.57782,-0.47964,-0.35329,0.04229,-0.42472,1
0.11396,0.82191,-0.48422,-0.59283,0.57782,-0.52204,-0.54884,-0.38973,-0.20377,0
-0.23754,-0.50744,0.074564,0.61366,0.32139,-0.31239,-0.33742,0.31434,0.20731,1
-1.2481,-0.42768,-0.71891,-0.43302,0.56714,-0.53007,-0.41875,-0.42456,-0.58696,0
-0.32541,-0.21498,0.074564,-0.50705,0.57782,-0.27894,0.40454,0.31434,-0.31093,1
-0.89661,-0.72014,-0.079585,0.56261,2.2447,-0.48382,0.14947,-0.42564,-0.15165,1
0.1579,-0.46756,-0.11812,-0.5359,1.6036,-0.37511,-0.47402,-0.31492,-0.19044,1
0.11396,0.15724,0.65262,-0.3309,0.53508,-0.48382,-0.30539,0.34155,-0.096447,0
0.81697,0.95485,-0.44569,-0.40749,0.53508,-0.14096,1.4531,-0.35028,0.44244,0
1.1245,-0.21498,-0.61756,-0.68167,0.74878,-0.51727,0.03611,0.096701,-0.37301,1
1.7397,0.55604,-0.098853,2.1199,0.64193,1.197,-0.27563,3.9055,0.97931,1
1.2563,0.050889,8.6683,1.354,0.53508,-0.015519,0.82964,3.3614,2.1936,1
-0.5451,0.68898,-0.098853,0.026501,1.1762,0.31898,0.26283,-0.33315,0.14811,1
0.46547,0.82191,-0.71313,-0.60738,0.53508,-0.37093,-0.43406,-0.38973,-0.24022,1
0.1579,0.050889,0.45993,1.4816,0.74878,-0.4671,-0.30397,-0.42864,0.47107,1
1.2124,0.42311,0.24798,0.56261,0.49234,-0.24549,0.31951,-0.31465,0.55631,1
-0.14966,-0.3878,-0.1952,-0.27984,0.53508,-0.47128,-0.42896,0.31434,-0.40419,0
-0.1936,-0.78846,-0.63317,-0.25432,0.32139,-0.42528,-0.42952,-0.29914,-0.65866,0
-1.1163,-0.42768,-0.52276,-0.3309,0.64193,-0.47546,0.31951,-0.42456,-0.22656,0
0.46547,-0.21498,-0.52276,-0.30537,0.64193,-0.35002,0.85798,-0.41204,0.071842,1
0.24578,1.4866,-0.29154,-0.65486,0.53508,1.3225,0.064451,-0.21752,0.65602,1
-0.45723,-0.42768,-0.59868,-0.35643,0.27865,-0.51727,-0.30397,-0.20093,-0.57705,1
0.11396,-0.57391,-0.68385,-0.58976,0.53508,0.48623,-0.50151,-0.31873,-0.2482,0
0.50941,-0.082046,-0.60311,-0.49812,0.53508,0.52805,0.17781,3.0893,0.73649,1
0.50941,0.17053,0.1131,0.05203,0.53508,-0.48382,-0.57378,0.23273,-0.15202,1
1.4321,2.4171,-0.52276,-0.46467,0.4496,0.61167,-0.56159,3.3614,1.3901,1
0.20184,0.34335,1.7317,2.6304,0.53508,0.86255,1.1697,2.1099,0.9478,1
2.5305,-0.54732,-0.65032,-0.17773,0.5244,-0.29148,-0.58313,1.4298,-0.75521,1
0.11396,1.4866,-0.50349,2.6304,0.53508,-0.37929,-0.10559,-0.34403,0.47835,1
0.99272,0.55604,-0.50349,-0.35643,0.53508,-0.34166,-0.39155,-0.3881,-0.41982,1
-0.10572,-0.57391,-0.31081,0.92001,0.53508,-0.37511,0.3762,0.096701,0.40628,0
0.11396,0.68898,-0.48422,-0.075614,0.53508,-0.52597,0.40454,-0.30023,0.060036,0
-0.017849,-0.068753,0.055295,-0.66712,0.32139,-0.45873,-0.42159,-0.43571,-0.041818,0
-0.72086,-0.42768,-0.13739,0.2052,0.53508,-0.53688,0.48956,-0.42456,-0.38494,0
0.50941,0.82191,0.45993,-0.075614,0.32139,-0.5174,-0.36434,-0.43653,0.10619,1
-0.67692,-0.79445,-0.021779,-0.43302,0.53508,-0.53466,-0.21895,-0.35953,-0.66113,0
-0.80873,-0.70684,-0.29154,-0.57521,0.53508,-0.47546,-0.44313,-0.41993,-0.55537,1
0.86091,2.5501,-0.74184,-0.63342,0.53508,-0.099145,0.48956,-0.14815,0.2795,0
0.070027,0.82191,0.71043,0.63919,0.10769,0.86255,-0.16227,-0.41993,0.60361,1
-0.63298,-0.34792,-0.73818,0.48602,0.53508,-0.057332,-0.42414,-0.38973,-0.33788,0
0.46547,-0.61379,2.5024,4.6727,0.49234,0.65348,-0.020571,-0.40089,1.6953,0
0.46547,2.0183,0.90311,1.8646,0.49234,-0.45455,-0.19061,-0.14815,0.73373,1
-1.1602,0.024302,0.13237,-0.12667,0.51371,0.73711,0.14947,-0.37259,0.20459,1
0.50941,0.27688,-0.1952,1.839,0.49234,0.6953,-0.49357,0.36876,1.3524,1
1.2124,-0.21498,-0.65494,0.10309,0.53508,0.65348,-0.45956,-0.32553,-0.61724,1
-0.10572,-0.46756,-0.44569,-0.4417,-0.19149,-0.14096,-0.16227,-0.41993,-0.10044,0
1.9154,0.95485,0.63335,-0.10114,0.49234,-0.30403,-0.53892,-0.14815,0.34067,1
0.64122,2.9489,0.63335,0.15414,0.53508,-0.31239,-0.24729,1.5114,0.80588,1
-0.36935,-0.78514,-0.1952,-0.20326,0.51371,3.5386,1.2547,-0.35627,-0.25725,0
-0.017849,-0.0022849,-0.11812,-0.27984,0.4496,-0.49636,-0.43519,-0.43761,-0.49494,1
0.33365,-0.60049,-0.31081,-0.58951,0.4496,-0.488,-0.51965,-0.43707,-0.51431,1
2.4427,1.0878,-0.33008,-0.38196,0.53508,0.36079,0.0077699,3.3614,1.5535,1
0.81697,-0.12193,-0.1952,0.30732,0.4496,0.77892,-0.51766,-0.42673,0.059501,1
0.59728,-0.21498,-0.46496,0.00097211,0.53508,-0.38347,-0.16227,-0.37178,-0.21788,1
-0.45723,-0.82781,-0.34934,-0.47514,0.30002,-0.43365,-0.30397,-0.42646,-0.41126,1
0.99272,0.55604,-0.52276,-0.3309,0.49234,-0.39183,0.60292,-0.24092,0.13824,0
1.6079,0.22371,-0.060316,-0.30537,0.42823,2.4096,5.9309,3.3614,1.3979,1
0.99272,1.4866,-0.29154,-0.27984,0.38549,0.48623,0.71628,-0.14815,0.17806,1
1.1685,1.0878,-0.42642,1.1498,0.36412,-0.35002,0.03611,0.096701,0.2442,1
-0.017849,0.11736,-0.7139,-0.12667,0.42823,-0.19531,-0.41592,-0.2518,-0.44812,1
-0.41329,-0.73343,-0.52276,-0.27984,0.32139,-0.51727,-0.36774,-0.43272,-0.64459,0
1.9594,1.7525,0.63335,2.1199,0.34276,5.4619,2.2183,0.015085,2.3847,1
0.24578,1.0878,-0.253,-0.30537,0.42823,-0.20786,-0.24729,-0.066532,0.01783,1
-0.32541,0.15724,-0.23373,-0.38196,0.42823,-0.25385,0.0077699,-0.36987,-0.27029,1
-0.80873,1.8854,0.69116,0.2052,0.42823,0.48623,0.20615,-0.31682,0.66166,1
1.0367,-0.81346,-0.17593,0.53708,0.42823,0.90436,-0.5511,2.5452,-0.47293,1
0.7291,1.2207,0.71043,0.15414,0.42823,-0.48382,1.3114,3.9055,0.59387,1
0.46547,0.82191,-0.42642,-0.10114,0.53508,-0.45873,-0.4828,-0.38973,-0.18942,1
-0.23754,-0.29474,-0.40715,-0.55632,0.10769,-0.50055,-0.34705,-0.28145,-0.64673,1
-0.41329,0.82191,-0.68963,-0.35643,0.32139,-0.49218,-0.3839,-0.38592,-0.30369,1
0.1579,0.15724,-0.0025106,0.12862,0.42823,-0.41692,1.0847,-0.39871,0.1282,1
2.0033,0.42311,0.15164,-0.5553,0.42823,-0.14096,-0.58199,1.4842,-0.2143,1
0.20184,-0.53403,-0.38788,0.30732,0.42823,0.10992,-0.21895,-0.42374,-0.15379,0
-0.36935,0.42311,0.074564,-0.48254,0.10983,0.40261,-0.43916,-0.43571,-0.16416,1
-0.45723,-0.40109,0.4792,6.2045,0.42823,0.19354,-0.10559,-0.34729,0.81341,1
0.37759,-0.5872,-0.52276,-0.075614,0.42823,-0.46291,0.60292,-0.26051,0.30151,0
0.026089,-0.46756,-0.54203,-0.43302,-0.59965,-0.2204,1.7082,-0.32009,-0.29102,1
1.3003,-0.29474,-0.33008,0.28179,0.42823,-0.53032,0.0077699,0.23273,0.0030622,1
-0.76479,0.95485,-0.40715,1.4816,0.42823,0.77892,-0.41677,-0.29914,0.43105,0
-0.10572,2.5501,-0.61814,0.2052,0.00084118,-0.3542,0.14947,-0.29914,0.7696,1
0.33365,-0.74672,0.61408,-0.62116,0.42823,-0.39183,-0.47969,-0.38973,-0.47322,1
0.94878,-0.54732,0.63335,-0.10114,0.42823,-0.52179,-0.49556,-0.40986,-0.31344,1
-0.5451,-0.83459,1.9243,-0.38196,0.42823,-0.43783,4.2305,0.64081,0.67042,1
1.6518,0.25029,1.3463,-0.48841,0.38549,1.4479,-0.51766,5.2657,0.18822,1
0.77303,0.55604,-0.40715,-0.20326,0.42823,-0.44201,-0.16227,-0.34729,0.059789,1
-0.58904,0.82191,-0.69849,-0.40749,0.53508,-0.48382,-0.36831,-0.43761,-0.27519,0
-0.36935,-0.29474,-0.50349,0.12862,0.42823,-0.55168,-0.19061,-0.066532,-0.393,0
-0.94055,-0.57391,0.17091,-0.5433,0.42823,0.068106,0.74462,-0.42782,-0.29082,0
-0.58904,-0.50744,-0.58057,-0.43353,-0.041898,-0.49636,0.6596,-0.43707,-0.50954,0
-0.50117,-0.46756,0.24798,0.05203,0.42823,0.77892,5.9309,-0.32879,2.1431,1
0.86091,0.55604,-0.58057,-0.55198,0.40686,-0.54675,-0.41819,-0.30567,-0.029806,0
-0.85267,-0.72014,-0.48422,-0.20326,0.38549,-0.49218,-0.46722,-0.41585,-0.46112,1
-0.85267,0.29017,0.074564,-0.62372,0.42823,-0.488,-0.24729,-0.43598,0.84044,1
0.59728,-0.66696,-0.5613,0.97107,0.38549,0.23536,0.60292,3.3614,0.02034,1
4.332,-0.36121,-0.38788,-0.050085,0.38549,-0.50055,-0.53523,-0.24092,-0.083366,1
1.2124,0.55604,-0.041048,-0.62474,0.36412,-0.50055,-0.42357,-0.39953,-0.19567,1
-0.67692,-0.70684,-0.66901,-0.075614,0.40686,-0.48382,-0.38248,-0.35981,-0.61296,0
0.11396,0.55604,-0.42642,-0.20326,0.36412,-0.488,-0.21895,-0.42456,-0.21406,1
0.026089,-0.5872,-0.50349,-0.27984,0.36412,-0.41274,0.43288,2.2187,-0.5046,1
3.2336,0.050889,-0.15666,-0.43302,-0.020528,4.2076,0.03611,3.9055,1.7679,1
0.1579,1.4866,0.26725,-0.38196,0.42823,-0.015519,-0.21895,0.15111,0.77853,1
